,is_movie,release_year,year_added,month_added,duration_num,rating_num
834,1,2018,2018,3,87,10.0
835,1,2004,2018,3,100,10.0
836,1,1978,2018,10,25,0.0
837,1,2019,2020,5,94,13.0
838,1,2008,2017,1,105,18.0
839,1,2012,2017,3,99,14.0
840,1,2017,2017,8,116,17.0
841,1,2020,2020,8,82,18.0
842,1,2019,2019,6,120,17.0
843,1,2012,2016,10,77,18.0
844,1,2012,2017,9,92,18.0
845,1,2013,2017,9,107,18.0
846,1,2020,2020,3,62,18.0
847,1,2018,2018,8,57,18.0
848,1,2016,2019,2,70,18.0
849,0,2020,2020,12,60,0.0
850,0,2016,2018,2,60,14.0
851,1,2014,2019,6,98,14.0
852,1,2020,2020,12,77,18.0
853,1,2020,2020,10,44,18.0
854,1,2016,2017,3,97,18.0
855,0,2018,2018,10,60,10.0
856,0,2020,2020,5,60,18.0
857,1,2019,2020,3,100,10.0
858,0,2018,2020,2,240,18.0
859,0,2019,2019,8,60,18.0
860,1,2017,2017,6,104,10.0
861,1,2018,2020,1,56,14.0
862,0,2016,2016,7,120,14.0
863,1,2019,2020,12,108,14.0
864,1,2019,2019,9,83,18.0
865,1,2018,2019,4,91,17.0
866,1,2005,2019,7,149,10.0
867,1,2010,2019,6,112,14.0
873,1,2006,2020,4,102,18.0
874,1,2013,2017,4,98,14.0
875,1,2017,2018,4,107,17.0
876,0,2017,2017,10,60,14.0
877,1,2020,2020,8,59,0.0
878,1,2018,2018,8,120,14.0
879,0,2013,2018,4,60,10.0
880,0,2020,2020,12,60,18.0
881,0,2015,2017,4,60,14.0
882,1,2006,2019,12,151,14.0
883,1,2019,2020,9,116,14.0
884,1,2019,2020,9,112,10.0
885,1,2013,2020,9,117,14.0
886,1,2019,2020,3,130,14.0
887,1,2017,2019,1,74,14.0
888,1,2018,2018,8,150,14.0
890,1,2020,2020,4,138,14.0
891,1,2007,2017,10,148,14.0
892,1,2003,2019,12,114,18.0
893,1,2017,2017,12,123,14.0
894,1,2014,2017,4,97,10.0
895,1,2014,2017,4,105,14.0
896,1,2016,2017,4,107,14.0
897,1,2017,2017,12,106,14.0
898,0,2016,2019,5,60,10.0
899,0,1997,2016,1,120,0.0
900,1,2017,2018,2,87,18.0
901,1,1999,2020,10,93,13.0
902,0,2017,2019,7,180,0.0
903,1,2002,2020,1,88,10.0
904,1,2018,2019,6,126,17.0
905,1,2012,2018,9,107,10.0
906,0,2020,2020,12,240,18.0
907,1,2014,2020,6,103,13.0
908,1,2017,2018,4,90,18.0
909,1,2012,2019,11,68,10.0
910,1,2020,2020,10,100,18.0
911,1,2017,2017,4,95,10.0
912,1,2002,2019,1,108,17.0
913,1,2019,2019,11,86,18.0
914,1,2014,2014,12,81,18.0
916,1,2019,2019,9,67,18.0
917,1,2017,2017,1,78,18.0
918,1,2012,2018,6,69,18.0
919,1,1991,2018,12,28,18.0
920,1,2015,2018,12,34,18.0
921,1,1992,2018,12,61,18.0
922,1,1993,2018,12,56,18.0
923,1,1989,2018,12,81,18.0
924,0,2018,2018,5,180,14.0
925,1,2017,2018,4,97,10.0
926,1,2009,2018,4,132,10.0
927,1,2000,2019,2,110,17.0
928,1,2018,2019,2,66,10.0
929,0,2016,2019,11,240,14.0
930,1,2017,2018,3,127,18.0
931,0,2020,2020,8,60,18.0
932,1,2015,2018,8,131,14.0
933,1,2016,2020,4,107,18.0
934,1,2018,2018,12,124,17.0
935,1,2019,2019,9,38,0.0
936,1,2016,2018,3,115,18.0
937,1,2018,2018,6,88,18.0
938,1,2017,2018,3,97,17.0
939,1,2016,2017,9,116,14.0
940,0,2016,2016,5,180,18.0
941,0,2018,2019,3,60,18.0
942,1,2010,2020,4,132,18.0
943,1,2012,2020,7,117,14.0
944,1,2015,2020,9,137,14.0
945,1,2018,2020,10,100,17.0
946,1,2019,2019,7,79,18.0
947,0,2010,2020,9,180,18.0
948,0,2017,2018,4,60,14.0
949,0,2018,2019,1,60,18.0
950,1,2004,2020,11,162,18.0
951,1,2001,2019,1,144,17.0
952,0,2014,2018,10,60,14.0
953,0,2014,2020,12,120,14.0
954,0,2019,2020,3,180,14.0
955,1,2015,2016,6,79,10.0
956,0,2019,2019,6,300,18.0
957,1,2018,2018,12,312,18.0
958,0,2014,2019,10,60,18.0
959,1,2018,2018,9,135,13.0
960,1,2014,2017,7,83,18.0
961,1,2015,2019,2,114,17.0
962,1,2017,2017,8,88,18.0
963,1,2007,2019,11,116,17.0
964,1,2017,2017,7,91,18.0
965,0,2019,2019,6,120,18.0
966,0,2019,2019,4,60,18.0
967,1,2013,2020,5,83,13.0
968,1,2020,2020,10,80,14.0
969,1,2015,2017,12,90,13.0
970,1,2017,2017,5,106,14.0
971,1,2018,2020,8,129,17.0
972,0,2017,2017,11,60,18.0
973,0,2006,2020,4,300,14.0
974,1,2008,2016,10,94,10.0
975,1,2010,2016,10,94,14.0
976,1,2016,2020,4,120,17.0
977,1,2016,2017,10,83,14.0
978,1,2015,2016,10,91,14.0
979,1,2013,2018,12,130,18.0
980,0,2021,2021,1,60,18.0
981,1,2015,2017,2,91,10.0
982,1,2013,2019,12,102,18.0
983,1,2017,2018,1,85,18.0
984,0,2016,2018,7,60,14.0
985,0,2020,2020,5,60,18.0
986,1,2016,2020,3,88,17.0
987,1,2012,2020,7,110,14.0
988,0,2020,2020,10,60,18.0
989,0,2018,2018,10,60,18.0
990,1,2019,2019,6,113,18.0
991,0,2017,2017,5,180,18.0
992,0,2020,2020,3,60,18.0
993,1,2001,2019,10,123,17.0
994,0,2019,2019,7,60,14.0
995,0,2017,2020,9,120,18.0
996,1,2013,2016,8,180,18.0
997,1,2013,2019,3,98,13.0
998,1,2016,2016,12,81,18.0
999,1,2016,2016,3,90,17.0
1000,0,2017,2018,12,60,0.0
1001,1,2013,2019,2,90,17.0
1002,1,1999,2021,1,94,13.0
1003,1,2010,2018,7,112,17.0
1004,1,2005,2021,1,129,14.0
1005,1,2017,2017,12,85,18.0
1006,0,2020,2020,6,60,14.0
1007,1,2018,2019,3,108,14.0
1008,1,2016,2016,6,60,18.0
1009,1,2013,2018,7,60,18.0
1011,1,2018,2019,6,97,18.0
1012,0,1991,2016,6,60,0.0
1013,1,2015,2015,12,47,0.0
1014,1,2017,2018,6,99,18.0
1015,1,2020,2020,12,83,10.0
1016,1,1973,2019,12,168,14.0
1017,1,2014,2020,12,116,14.0
1018,0,2018,2018,4,60,18.0
1019,1,2018,2018,12,99,14.0
1020,1,2016,2017,9,106,14.0
1021,0,2018,2018,9,60,10.0
1022,1,2011,2020,11,130,14.0
1023,1,2018,2019,7,161,10.0
1024,1,2018,2019,7,111,18.0
1025,0,2020,2019,10,360,18.0
1026,1,2014,2014,12,26,18.0
1027,1,2017,2017,6,92,14.0
1028,0,2019,2019,6,60,18.0
1029,1,2001,2019,4,102,18.0
1030,1,2008,2018,7,99,10.0
1031,1,2017,2017,10,89,18.0
1032,1,2018,2019,3,108,18.0
1033,1,2013,2020,7,123,18.0
1034,1,2016,2016,10,86,18.0
1035,1,2017,2018,5,89,14.0
1036,1,2015,2016,9,88,18.0
1037,1,2017,2017,11,126,18.0
1038,1,2006,2017,3,117,18.0
1039,0,2016,2019,11,60,10.0
1040,0,2019,2019,9,60,18.0
1041,1,1967,2021,1,111,17.0
1042,0,2019,2019,7,180,18.0
1045,1,2003,2018,3,79,18.0
1046,0,2016,2019,10,60,10.0
1047,0,2018,2020,1,60,14.0
1048,0,2017,2017,12,120,14.0
1049,0,2017,2018,3,60,18.0
1050,0,2019,2020,5,180,18.0
1051,0,2012,2020,9,180,18.0
1052,0,2018,2018,6,60,18.0
1053,1,2019,2020,4,96,18.0
1054,1,2014,2019,5,70,14.0
1055,1,2016,2019,5,87,14.0
1056,1,2018,2020,7,89,17.0
1057,1,2017,2017,12,86,18.0
1058,1,2016,2017,4,74,14.0
1059,1,2013,2020,7,139,14.0
1060,1,2005,2020,10,112,14.0
1061,0,2013,2019,10,60,18.0
1063,1,2017,2020,5,84,18.0
1064,0,2011,2017,8,60,14.0
1065,1,2008,2020,4,100,18.0
1066,1,2013,2017,10,80,10.0
1067,1,2016,2019,4,86,18.0
1068,1,2016,2017,2,105,18.0
1069,1,2016,2019,8,90,17.0
1070,0,2009,2020,5,60,14.0
1071,1,2017,2017,8,63,18.0
1072,1,2016,2016,7,96,18.0
1073,0,2016,2019,3,180,0.0
1074,1,2016,2018,6,89,13.0
1075,0,2018,2018,11,60,0.0
1076,1,2018,2019,4,90,18.0
1077,1,2007,2020,6,102,10.0
1078,1,2020,2020,10,51,10.0
1079,0,2013,2018,2,60,14.0
1080,1,2016,2017,12,92,18.0
1081,1,2018,2020,12,94,17.0
1082,0,2014,2020,2,120,10.0
1084,1,2018,2020,12,96,18.0
1085,0,2020,2020,12,60,18.0
1086,1,2010,2020,11,108,14.0
1087,1,2014,2018,12,105,14.0
1088,0,2019,2019,10,60,18.0
1089,0,2013,2013,8,300,18.0
1090,1,2015,2017,12,81,18.0
1091,1,2014,2020,1,105,10.0
1092,0,2010,2017,7,60,14.0
1093,1,2018,2018,12,116,18.0
1094,1,2019,2019,4,77,14.0
1095,0,2020,2020,4,60,18.0
1096,1,2017,2017,11,61,10.0
1097,1,2005,2018,9,110,17.0
1098,1,2014,2019,2,110,10.0
1099,1,2019,2020,12,94,18.0
1100,0,2020,2020,12,60,18.0
1101,1,2016,2017,3,51,18.0
1102,1,2017,2017,12,118,18.0
1103,0,2017,2017,11,60,18.0
1104,1,2018,2018,8,100,18.0
1105,0,2016,2019,10,60,14.0
1106,1,2017,2017,8,95,13.0
1107,0,2015,2019,10,60,14.0
1108,0,2017,2017,11,180,18.0
1109,0,2019,2019,11,60,14.0
1110,0,2015,2016,12,60,10.0
1111,1,2009,2018,10,133,17.0
1112,1,2019,2019,11,97,18.0
1113,1,2019,2019,10,110,18.0
1114,1,2006,2017,9,90,18.0
1115,0,2019,2019,10,60,18.0
1116,1,2017,2018,11,120,18.0
1117,1,2015,2020,4,155,14.0
1118,0,2016,2016,11,60,14.0
1119,1,2016,2017,6,91,10.0
1120,1,2017,2017,7,90,10.0
1121,1,2017,2017,6,90,10.0
1122,1,2018,2018,11,129,14.0
1123,1,2018,2019,3,103,18.0
1124,0,2013,2018,4,60,10.0
1126,1,2012,2019,2,103,18.0
1129,1,2016,2020,7,95,18.0
1130,1,2018,2019,4,103,18.0
1131,1,2016,2018,2,73,0.0
1132,1,2020,2020,6,94,18.0
1133,1,2018,2020,1,95,14.0
1134,1,2017,2018,3,94,17.0
1135,1,2020,2020,1,97,18.0
1136,1,2018,2019,6,98,18.0
1137,1,2012,2020,9,98,13.0
1138,0,2018,2018,11,60,18.0
1139,0,2020,2020,8,240,0.0
1140,0,2017,2018,3,60,10.0
1141,1,2010,2019,12,119,13.0
1142,1,2017,2017,6,76,18.0
1143,1,2017,2019,3,104,18.0
1144,0,2005,2017,4,60,18.0
1145,1,2018,2019,4,148,18.0
1146,1,2019,2019,11,78,18.0
1147,1,2017,2017,3,102,18.0
1148,0,2012,2019,10,120,18.0
1149,1,2017,2017,11,94,18.0
1150,0,2019,2019,11,120,14.0
1151,1,2016,2017,8,98,18.0
1152,1,1960,2019,11,108,14.0
1153,1,2018,2018,11,128,18.0
1154,1,2012,2020,12,110,18.0
1155,1,2015,2020,2,122,17.0
1156,1,1981,2020,5,177,14.0
1157,1,2017,2019,10,104,18.0
1158,1,2019,2020,3,135,14.0
1159,1,2008,2019,5,127,14.0
1160,1,2016,2017,9,114,17.0
1161,1,2016,2019,6,98,17.0
1162,0,2017,2018,9,60,10.0
1163,0,2019,2020,7,360,18.0
1164,1,2020,2020,10,87,18.0
1165,0,2020,2020,2,60,18.0
1166,1,2014,2018,10,151,14.0
1167,1,2016,2017,1,78,18.0
1168,0,2009,2019,3,60,18.0
1169,1,1958,2020,6,73,14.0
1170,1,2018,2019,5,125,18.0
1171,1,2015,2017,10,126,14.0
1172,1,2018,2018,6,101,18.0
1178,0,2020,2020,3,60,18.0
1179,0,2016,2016,12,60,14.0
1180,0,2018,2019,1,180,18.0
1181,0,2020,2020,9,540,18.0
1182,1,2019,2019,8,93,18.0
1183,1,2018,2018,11,95,18.0
1184,0,2018,2018,7,60,14.0
1185,1,2018,2018,7,105,14.0
1186,0,2014,2017,2,60,14.0
1187,1,2016,2017,8,104,18.0
1188,1,2017,2018,1,104,0.0
1189,0,2014,2019,2,60,18.0
1190,1,2014,2017,1,117,17.0
1191,0,2012,2017,5,60,14.0
1192,0,2020,2020,11,120,18.0
1193,0,2018,2020,5,120,18.0
1194,1,1998,2021,1,101,13.0
1195,1,2017,2019,2,120,14.0
1196,1,2007,2020,6,114,18.0
1197,1,2018,2018,4,93,14.0
1198,0,2019,2019,11,60,18.0
1199,1,2017,2019,2,104,18.0
1200,1,1992,2019,10,99,17.0
1201,0,2016,2016,12,60,18.0
1202,0,2019,2019,8,60,18.0
1203,1,2020,2020,12,9,0.0
1204,1,2019,2020,9,103,14.0
1205,1,2017,2018,7,126,10.0
1208,0,2016,2016,12,60,18.0
1209,0,2020,2020,3,120,10.0
1210,1,2017,2018,9,104,18.0
1211,1,2016,2018,9,92,18.0
1215,1,2018,2019,9,142,14.0
1216,1,2008,2019,3,131,14.0
1217,1,2020,2020,9,113,14.0
1218,1,2019,2020,10,83,14.0
1219,1,2016,2016,11,67,18.0
1220,1,2018,2018,5,63,18.0
1221,0,2020,2020,11,60,14.0
1224,1,2015,2020,10,119,17.0
1225,0,2019,2019,12,120,18.0
1226,1,1976,2019,6,98,17.0
1227,1,2016,2017,9,98,18.0
1228,1,2009,2019,11,85,13.0
1229,1,2012,2012,11,84,17.0
1230,1,2016,2017,1,82,14.0
1231,0,2015,2016,11,60,18.0
1232,1,2009,2021,1,111,17.0
1233,0,2015,2019,1,60,14.0
1234,1,2006,2020,8,145,13.0
1235,1,1992,2018,8,125,18.0
1236,1,1992,2018,8,108,18.0
1237,1,2017,2017,4,81,14.0
1238,0,2018,2020,2,60,18.0
1239,0,2015,2018,9,60,18.0
1240,0,2020,2020,3,180,18.0
1242,1,2002,2021,1,141,13.0
1243,1,2018,2018,5,117,18.0
1244,1,2015,2016,4,74,14.0
1245,1,2016,2017,6,96,18.0
1246,0,2017,2018,8,60,18.0
1247,1,2010,2019,2,82,10.0
1248,1,2018,2019,1,75,10.0
1249,0,2015,2016,8,180,18.0
1250,1,2016,2017,6,77,18.0
1251,1,2016,2016,9,60,18.0
1252,1,2017,2019,12,107,10.0
1253,0,2018,2020,1,60,10.0
1254,1,2012,2017,4,156,10.0
1255,1,2018,2020,12,110,0.0
1256,1,2000,2020,1,116,13.0
1257,1,1996,2017,5,148,14.0
1258,1,2014,2018,11,126,10.0
1259,1,1976,2017,9,135,10.0
1260,1,2014,2018,12,110,14.0
1261,1,2010,2018,3,129,14.0
1262,1,2000,2019,12,132,14.0
1263,1,2017,2018,5,118,14.0
1264,0,2020,2020,9,60,14.0
1265,1,2003,2018,7,166,14.0
1266,1,2020,2020,6,112,18.0
1267,1,1992,2017,5,164,14.0
1268,0,2019,2019,4,60,18.0
1269,1,2004,2019,2,102,14.0
1270,0,2018,2019,3,60,14.0
1271,1,2010,2018,11,121,14.0
1272,1,2010,2017,3,87,0.0
1273,1,2018,2020,3,95,10.0
1274,1,2016,2019,1,86,14.0
1275,1,2017,2018,10,106,13.0
1276,1,2015,2019,1,121,17.0
1277,0,2017,2018,4,60,18.0
1278,0,2019,2019,6,60,18.0
1279,1,2005,2020,1,115,10.0
1280,1,2000,2019,10,98,13.0
1281,1,2003,2019,10,106,13.0
1283,1,1973,2019,11,94,0.0
1284,0,2019,2020,5,120,14.0
1286,1,2013,2020,7,121,14.0
1287,1,2013,2017,5,121,10.0
1288,1,1997,2020,1,113,17.0
1289,0,2016,2016,12,60,14.0
1290,1,2017,2017,7,89,10.0
1291,0,2016,2017,12,120,10.0
1292,1,2017,2018,4,129,18.0
1293,1,2016,2017,11,99,10.0
1294,1,2015,2016,10,105,18.0
1295,1,2015,2017,2,116,14.0
1296,0,2016,2017,12,60,14.0
1297,0,2020,2020,12,120,14.0
1298,0,2020,2020,1,60,18.0
1299,0,2016,2017,3,60,10.0
1300,0,1992,2017,7,660,10.0
1301,0,2016,2019,10,60,14.0
1302,1,2014,2020,12,115,17.0
1303,0,2017,2017,8,120,10.0
1304,0,2019,2019,2,360,18.0
1305,0,2020,2020,9,60,14.0
1306,0,2016,2016,9,60,14.0
1307,0,2017,2017,4,120,18.0
1308,0,2016,2016,1,60,18.0
1309,1,2014,2014,10,71,18.0
1310,1,2014,2014,11,75,18.0
1311,1,2013,2018,8,135,14.0
1312,1,2012,2018,8,88,17.0
1313,0,2015,2017,12,60,18.0
1314,0,1999,2016,10,60,14.0
1315,0,2017,2017,4,120,18.0
1323,0,2017,2019,10,60,14.0
1324,1,2017,2018,7,113,14.0
1325,1,2005,2016,3,82,0.0
1326,0,2018,2018,8,60,18.0
1329,1,2018,2019,3,98,18.0
1330,0,2019,2019,11,120,14.0
1331,1,1988,2019,12,87,17.0
1332,0,2020,2020,12,60,14.0
1333,1,1994,2016,8,63,18.0
1334,1,2019,2020,9,112,10.0
1335,0,2017,2018,3,60,14.0
1336,0,1994,2016,12,60,0.0
1337,1,2011,2018,8,127,10.0
1338,0,2020,2020,12,240,14.0
1339,1,2017,2018,9,111,18.0
1340,1,2017,2017,6,63,18.0
1342,1,2020,2020,6,92,14.0
1344,1,1968,2020,1,146,0.0
1345,1,2009,2020,1,96,17.0
1346,0,2019,2019,11,60,14.0
1347,1,2017,2017,8,90,18.0
1348,1,2020,2020,6,114,14.0
1349,1,2019,2019,5,101,18.0
1350,0,2019,2019,10,120,14.0
1351,1,2017,2017,10,80,18.0
1352,1,2015,2015,4,84,18.0
1353,1,2017,2017,6,66,18.0
1354,1,2020,2020,4,55,18.0
1355,1,2021,2021,1,98,18.0
1356,1,2018,2018,2,65,18.0
1357,1,2015,2015,7,92,18.0
1358,1,2014,2019,6,99,10.0
1359,0,2018,2018,9,60,18.0
1360,1,2017,2017,10,59,18.0
1361,1,2016,2020,8,119,17.0
1362,1,2019,2020,11,87,10.0
1363,1,2020,2020,12,106,18.0
1364,1,2012,2019,11,87,10.0
1365,1,2017,2019,11,112,10.0
1366,1,2015,2019,3,88,0.0
1367,1,2017,2017,12,105,0.0
1368,1,2018,2019,11,101,18.0
1369,1,2017,2018,11,86,10.0
1370,1,2018,2020,11,86,10.0
1371,1,2018,2018,11,91,10.0
1372,1,2004,2019,1,99,10.0
1373,1,2018,2019,3,104,10.0
1374,1,2016,2020,2,86,18.0
1375,1,2006,2018,6,104,17.0
1383,1,2006,2018,11,158,10.0
1384,1,2017,2019,1,118,14.0
1385,1,1975,2019,12,127,10.0
1386,0,2018,2018,6,60,18.0
1387,1,2017,2018,5,130,14.0
1388,1,2011,2020,4,115,14.0
1389,0,2016,2019,12,60,10.0
1390,0,2016,2019,5,60,14.0
1391,0,2015,2019,5,60,10.0
1392,0,2015,2019,5,60,14.0
1393,0,2016,2019,5,60,10.0
1394,1,2015,2015,10,86,18.0
1395,1,2020,2020,4,87,18.0
1396,1,2009,2018,4,109,13.0
1397,1,2020,2020,11,151,18.0
1398,1,2018,2019,7,106,18.0
1399,0,2016,2017,10,60,10.0
1400,1,2002,2020,1,130,17.0
1401,1,2013,2018,5,69,18.0
1402,1,2018,2018,9,77,18.0
1403,1,2016,2017,7,110,18.0
1404,0,2018,2018,10,60,14.0
1405,1,2016,2017,10,102,18.0
1406,0,2008,2019,11,120,10.0
1407,1,2019,2019,11,88,18.0
1408,1,2010,2019,8,106,13.0
1409,1,1993,2018,4,91,10.0
1410,1,2020,2020,8,98,14.0
1411,1,2018,2018,9,103,18.0
1412,0,2012,2017,5,60,10.0
1414,1,1973,2019,11,89,10.0
1415,0,2017,2020,9,60,18.0
1416,1,2006,2020,1,108,13.0
1417,0,2017,2017,9,60,14.0
1418,1,2017,2017,1,104,18.0
1419,1,2017,2019,9,124,18.0
1420,1,2019,2019,1,95,18.0
1421,1,2018,2020,1,112,18.0
1422,0,2016,2017,8,60,14.0
1423,1,2013,2017,10,96,17.0
1424,1,2012,2017,8,172,17.0
1425,1,2014,2017,2,124,17.0
1426,1,2009,2021,1,90,10.0
1427,1,2013,2020,11,95,10.0
1428,1,2008,2020,1,85,13.0
1429,1,2018,2018,10,51,18.0
1430,0,2018,2018,6,60,18.0
1431,0,2015,2019,3,540,18.0
1432,0,2016,2018,6,420,18.0
1433,0,2017,2019,2,480,18.0
1434,0,2016,2018,4,60,18.0
1435,0,2016,2018,4,60,18.0
1436,0,2016,2018,4,60,18.0
1437,0,2019,2019,1,240,18.0
1438,1,2005,2020,1,137,13.0
1439,0,2018,2018,2,60,18.0
1440,0,2021,2021,1,180,14.0
1441,0,2005,2016,8,60,14.0
1442,0,2018,2018,8,60,18.0
1443,1,2018,2018,7,57,18.0
1446,1,2019,2020,4,98,18.0
1447,0,2008,2019,5,120,18.0
1449,1,2007,2019,11,91,13.0
1450,1,2020,2020,4,88,18.0
1451,1,2017,2018,5,69,10.0
1452,1,2017,2017,11,120,10.0
1453,1,2017,2017,1,98,14.0
1454,0,2017,2019,9,60,14.0
1455,0,1999,2020,9,60,18.0
1456,1,2019,2020,7,98,14.0
1457,1,2013,2020,10,73,18.0
1458,1,2019,2019,8,66,14.0
1459,1,2016,2016,11,62,18.0
1460,1,2015,2017,8,56,18.0
1461,1,2016,2017,3,118,14.0
1462,0,2018,2018,3,60,18.0
1463,0,2018,2019,10,60,18.0
1464,1,2015,2018,7,110,17.0
1465,0,2018,2019,5,180,14.0
1466,0,2012,2016,12,60,10.0
1467,1,2008,2018,5,114,14.0
1468,1,2016,2019,9,112,17.0
1469,1,2018,2018,4,105,14.0
1470,0,2019,2019,7,360,14.0
1471,0,2019,2019,1,780,18.0
1472,0,2016,2016,12,300,14.0
1473,0,2018,2018,7,60,14.0
1474,1,2017,2017,5,92,10.0
1475,0,2015,2020,4,360,14.0
1476,1,2019,2019,12,117,14.0
1477,1,2002,2018,3,137,18.0
1478,1,2016,2018,10,84,18.0
1479,0,2018,2018,12,60,14.0
1480,1,2016,2017,9,52,18.0
1481,1,2013,2018,8,96,17.0
1482,1,2014,2018,8,112,18.0
1483,0,2020,2020,8,60,14.0
1484,1,2017,2018,3,90,17.0
1485,1,2014,2019,10,106,18.0
1486,1,2014,2019,10,106,18.0
1487,0,2015,2016,9,60,14.0
1488,0,2016,2016,10,60,18.0
1489,1,2008,2019,3,116,14.0
1490,0,2020,2020,5,60,18.0
1491,0,2019,2019,1,60,18.0
1492,1,2014,2019,6,97,14.0
1493,1,2017,2020,6,100,0.0
1494,0,2016,2016,2,60,14.0
1495,0,2020,2020,4,60,18.0
1496,0,2018,2018,6,60,18.0
1497,1,1967,2021,1,127,14.0
1498,1,2017,2017,8,96,10.0
1499,1,2015,2019,6,88,17.0
1500,1,2016,2017,8,45,18.0
1501,1,2020,2020,12,8,13.0
1502,1,2009,2017,3,101,10.0
1503,0,2020,2020,4,60,10.0
1504,1,2015,2019,6,12,18.0
1505,1,2017,2018,1,69,18.0
1506,1,2018,2018,7,88,14.0
1507,1,2017,2017,6,91,18.0
1508,0,2020,2020,11,60,10.0
1509,1,2016,2020,2,103,14.0
1510,1,2016,2017,4,88,18.0
1511,0,2017,2019,10,60,18.0
1512,1,2016,2016,3,75,0.0
1513,1,2014,2015,9,90,10.0
1514,1,2021,2021,1,90,18.0
1515,1,2018,2020,5,97,18.0
1516,1,2017,2017,12,67,18.0
1517,1,2004,2019,10,112,17.0
1518,0,2019,2019,12,60,14.0
1519,0,2016,2017,6,60,18.0
1520,1,2020,2020,8,102,10.0
1521,1,2015,2019,8,114,14.0
1522,0,2020,2020,6,60,10.0
1523,0,2019,2019,4,240,18.0
1524,1,2018,2019,11,107,18.0
1525,0,2018,2019,12,60,18.0
1526,0,2016,2016,12,60,18.0
1527,1,2016,2019,4,110,18.0
1528,1,2021,2021,1,14,14.0
1530,1,2014,2015,7,78,17.0
1531,1,2017,2017,12,80,18.0
1532,0,2019,2019,10,120,10.0
1533,0,2019,2019,3,60,18.0
1534,0,2019,2019,5,60,18.0
1535,0,2019,2019,3,60,18.0
1536,0,2017,2019,1,60,18.0
1537,0,2017,2017,6,720,14.0
1538,0,2019,2019,9,60,18.0
1539,0,2019,2019,9,60,18.0
1540,0,2019,2019,9,60,18.0
1541,0,2020,2020,9,120,18.0
1542,1,2020,2020,3,108,17.0
1543,1,2017,2017,1,67,18.0
1544,1,2016,2019,7,40,14.0
1545,1,2018,2018,12,81,14.0
1546,1,2000,2019,3,120,13.0
1547,1,2016,2016,2,101,13.0
1548,1,2017,2017,11,114,14.0
1549,0,2019,2019,4,300,18.0
1550,1,2019,2020,2,95,18.0
1551,1,2017,2017,10,90,17.0
1552,1,2019,2019,9,45,10.0
1554,0,2020,2020,6,60,18.0
1555,0,2020,2020,7,60,18.0
1556,1,2018,2020,3,99,18.0
1557,1,2014,2019,12,93,17.0
1558,1,2013,2018,6,82,17.0
1559,1,2020,2020,9,96,18.0
1560,0,2015,2016,4,60,18.0
1561,0,2017,2017,2,60,14.0
1562,1,2018,2020,9,96,10.0
1563,1,2014,2017,7,59,18.0
1564,1,2018,2019,7,58,18.0
1565,0,2013,2019,1,60,14.0
1566,0,2016,2020,8,60,10.0
1567,1,2013,2017,3,102,10.0
1568,1,2015,2017,3,107,18.0
1569,1,2020,2020,6,156,17.0
1570,1,2005,2018,7,82,10.0
1571,1,2015,2018,2,118,14.0
1572,1,2014,2019,4,133,18.0
1573,1,2015,2019,4,153,18.0
1574,1,2013,2019,4,135,18.0
1575,1,1989,2018,4,117,10.0
1576,1,2020,2020,9,103,14.0
1577,0,1977,2018,3,600,10.0
1578,1,2003,2019,1,93,10.0
1579,1,2019,2019,9,82,18.0
1581,1,2017,2018,7,151,14.0
1582,1,2015,2018,4,103,18.0
1583,1,2013,2018,1,117,17.0
1584,0,2017,2018,11,60,18.0
1585,1,2016,2016,11,64,18.0
1587,0,2013,2017,12,60,10.0
1588,1,2017,2018,7,100,10.0
1589,1,2020,2020,11,81,0.0
1590,0,2016,2018,4,60,10.0
1591,0,2018,2018,10,60,14.0
1592,1,2016,2017,4,70,18.0
1593,1,2019,2019,10,52,10.0
1594,0,2016,2018,3,60,18.0
1595,1,2016,2017,6,161,10.0
1598,1,2020,2020,4,97,14.0
1599,0,2012,2019,2,120,18.0
1600,0,2018,2018,9,60,18.0
1601,1,2019,2019,6,55,18.0
1602,1,2017,2017,2,78,18.0
1603,1,2015,2017,3,103,18.0
1604,1,1997,2019,9,108,13.0
1605,1,2017,2019,3,75,18.0
1606,1,2018,2018,5,113,18.0
1607,1,2018,2018,5,98,18.0
1608,0,2019,2020,12,60,18.0
1609,1,2015,2018,4,100,10.0
1610,0,2020,2020,6,180,18.0
1611,1,2016,2017,12,91,18.0
1612,1,2016,2019,10,93,17.0
1613,0,2020,2020,7,60,18.0
1614,1,2020,2020,8,81,18.0
1615,1,2019,2020,4,90,18.0
1616,0,2017,2017,9,180,10.0
1617,1,2015,2018,7,113,17.0
1618,1,2013,2020,6,97,13.0
1619,0,2018,2018,7,60,18.0
1620,1,1956,2020,6,104,14.0
1621,1,2003,2019,8,116,18.0
1622,0,2015,2018,3,60,18.0
1623,1,2016,2017,10,121,14.0
1624,0,2020,2020,11,60,14.0
1625,0,2020,2020,6,120,18.0
1626,0,2020,2020,7,60,14.0
1627,0,2017,2017,7,60,14.0
1629,0,2017,2017,3,60,18.0
1630,0,2017,2017,12,60,18.0
1631,1,2019,2019,8,66,18.0
1632,1,2020,2020,3,85,18.0
1633,1,2020,2020,10,84,10.0
1634,1,2020,2020,4,77,18.0
1635,1,2016,2017,2,97,18.0
